passage_title;idx;sentence_en;sentence_tr
030-Grandmother's Glasses (Anneannenin Gözlüğü);2;I went to our grandmother's with my mother to clean her house.;Annemle birlikte evini temizlemek için anneannemlere gitmiştik.
030-Grandmother's Glasses (Anneannenin Gözlüğü);3;My aunt and his son Mustafa was there, too.;Teyzem ve oğlu Mustafa da oradaydı.
030-Grandmother's Glasses (Anneannenin Gözlüğü);4;While we were cleaning the house, Mustafa took my grandmother's glasses and ran away.;Biz evi temizlerken, Mustafa anneannemin gözlüğünü alıp kaçtı.
030-Grandmother's Glasses (Anneannenin Gözlüğü);5;Grandmother told me to took back the glasses back so that he didn't break it.;Anneannem o gözlüğü kırmasın diye gözlüğü geri getirmemi söyledi.
030-Grandmother's Glasses (Anneannenin Gözlüğü);6;There was a concrete jungle in front of the window and were stones below the window.;Pencerenin önünde beton yığını ve aşağı tarafında taşlar vardı.
030-Grandmother's Glasses (Anneannenin Gözlüğü);7;Mustafa climbed the concrete jungle, laid down the flapper and started to fall down.;Mustafa beton yığınına tırmandı, sinekliğe yaslandı ve düşmeye başladı.
030-Grandmother's Glasses (Anneannenin Gözlüğü);8;He hold the window and I suddenly ran and caught his hands and pulled him up.;Pencereye tutundu ve ben aniden koştum ve ellerini tuttum ve onu yukarıya çektim.
031-Home Sweet Home (Yuva Tatlı Yuva);1;Owning a house is the most important goal for many people living in Britain.;Ev sahibi olmak, İngiltere'de yaşayan birçok insan için en önemli hedeftir.
031-Home Sweet Home (Yuva Tatlı Yuva);2;Prices for houses are going up, making it difficult for young people to buy their own homes.;Ev fiyatları yükseliyor, bu da genç insanların kendi evlerini satın almasını zorlaştırıyor.
031-Home Sweet Home (Yuva Tatlı Yuva);3;Young people often buy old houses because they are cheaper but need repairs and decoration.;Gençler genellikle daha ucuz olduğu için eski evleri satın alır ama onarıma ve boyaya ihtiyaç duyarlar.
032-Job Advertisements (İş İlanları);1;A local newspaper is looking for a reporter who has a driving licence and can type well.;Yerel bir gazete, ehliyeti olan ve iyi daktilo yazabilen bir muhabir aramaktadır.
032-Job Advertisements (İş İlanları);2;A company requires an electronic engineer with micro-computer experience and a valid driving licence.;Bir şirket, mikro bilgisayar deneyimi ve geçerli bir ehliyete sahip bir elektronik mühendisi istiyor.
032-Job Advertisements (İş İlanları);3;There is also a position for a school bus driver who must be good with young children.;Ayrıca çocuklarla iyi anlaşması gereken bir okul servis şoförü için de bir pozisyon vardır.
033-Job Centre Leaflet (İş Merkezi Broşürü);1;Thousands of jobs come into our Job Centres and Employment Offices every single week, but they get snapped up very quickly by eager job seekers.;Her hava binlerce iş İş Merkezlerimize ve İş Bulma Kurumlarımıza geliyor, ancak hevesli iş arayanlar tarafından çok çabuk kapılıyor.
033-Job Centre Leaflet (İş Merkezi Broşürü);2;So, although we shall do all we can to help you find suitable employment, it is also very important for you to do all you can to help yourself in your job search.;Bu nedenle, size uygun bir iş bulmanızda yardımcı olmak için elimizden geleni yapacak olsak da, iş aramanızda size yardımcı olmak için elinizden geleni yapmanız da çok önemlidir.
033-Job Centre Leaflet (İş Merkezi Broşürü);3;This helpful leaflet tells you exactly how to make the most of our services and maximize your chances of finding the right job for you.;Bu yararlı broşür, hizmetlerimizden en iyi şekilde nasıl yararlanacağınızı ve size uygun işi bulma şansınızı nasıl en üst düzeye çıkaracağınızı tam olarak anlatıyor.
033-Job Centre Leaflet (İş Merkezi Broşürü);4;Once you have registered for work with us, we will actively consider you for all the available jobs that match your skills and experience. You must also register for work at the Job Centre in order to claim unemployment pay.;Bizimle iş başvurusu yaptıktan sonra, becerilerinize ve deneyiminize uyan tüm mevcut işler için sizi aktif olarak değerlendireceğiz. İşsizlik maaşı alabilmek için de İş Merkezi'ne kaydolmanız gerekiyor.
033-Job Centre Leaflet (İş Merkezi Broşürü);5;But you actually apply for the benefit payment at the local Unemployment Office, not at the Job Centre. But you actually apply for pay at the local Unemployment Office.;Ancak yardım ödemesi için fiilen başvuruyu İş Merkezi'nde değil, yerel İşsizlik Bürosu'nda yapıyorsunuz.
033-Job Centre Leaflet (İş Merkezi Broşürü);6;Jobs that come in are noted on cards and displayed in the office window as soon as possible, often within hours of being notified. You can call in at any time during opening hours to look at the jobs displayed.;Gelen işler kartlara not edilir ve bildirildikten sonra mümkün olan en kısa sürede, genellikle saatler içinde ofis penceresinde sergilenir. Açık olduğumuz saatlerde dilediğiniz zaman gelip sergilenen işlere bakabilirsiniz.
033-Job Centre Leaflet (İş Merkezi Broşürü);7;Half the people who find jobs through Job Centres or Employment Offices find them in this simple, direct way, by spotting an opportunity in the window.;İş Merkezleri veya İş Bulma Kurumları aracılığıyla iş bulan kişilerin yarısı, camda bir fırsat görerek bu basit, doğrudan yoldan iş buluyor.
033-Job Centre Leaflet (İş Merkezi Broşürü);8;The helpful receptionist is here to assist you, so if you see a job that looks right for you, simply tell the receptionist, giving them the reference number on the card.;Yardımsever resepsiyon görevlisi size yardımcı olmak için burada, bu nedenle size uygun görünen bir iş görürseniz, resepsiyon görevlisine söyleyin ve karttaki referans numarasını verin.
033-Job Centre Leaflet (İş Merkezi Broşürü);9;If you want more help or advice with your job search, don't forget that's exactly what we're here for. Our friendly and professional Employment Advisers can help you with many things.;İş aramanızla ilgili daha fazla yardım veya tavsiyeye ihtiyacınız varsa, bunun için tam olarak burada olduğumuzu unutmayın. Dost canlısı ve profesyonel İş Danışmanlarımız size birçok konuda yardımcı olabilir.
033-Job Centre Leaflet (İş Merkezi Broşürü);10;They can help you with thinking about the different sorts of jobs you could do, identifying which ones are best suited to your skills and personality, and finding out about jobs available locally or elsewhere.;Yapabileceğiniz farklı iş türleri hakkında düşünmenize, hangilerinin becerilerinize ve kişiliğinize en uygun olduğunu belirlemenize ve yerel olarak veya başka yerlerde mevcut işleri bulmanıza yardımcı olabilirler.
033-Job Centre Leaflet (İş Merkezi Broşürü);11;Even though you may have a clear idea of the sort of job and pay you want, you may find that something a little different will actually suit you quite well. Keep an open mind when you're talking with the Employment Adviser.;Ne tür bir iş ve maaş istediğiniz konusunda net bir fikriniz olsa bile, biraz farklı bir şeyin aslında size oldukça iyi uyabileceğini görebilirsiniz. İş Danışmanı ile konuşurken açık fikirli olun.
033-Job Centre Leaflet (İş Merkezi Broşürü);12;Come into our office as often as you can to look at the jobs on display here. Good vacancies are coming in all the time, but they do get snapped up quickly. Don't rely on being told about them just because you've been registered.;Burada sergilenen işlere bakmak için ofisimize mümkün olduğunca sık gelin. İyi boş pozisyonlar her zaman geliyor, ancak çabucak kapılıyorlar. Sadece kayıtlı olduğunuz için size haber verileceğine güvenmeyin.
034-Lebrat's Visit (Lebrat'ın Ziyareti);1;Christian Lebrat, the president of a food company, is visiting Selton for business meetings.;Bir gıda şirketinin başkanı Christian Lebrat, iş toplantıları için Selton'u ziyaret ediyor.
034-Lebrat's Visit (Lebrat'ın Ziyareti);2;He opened the local store in 1991 and is now visiting the manager of the Oxham Street branch.;1991'de yerel mağazayı açtı ve şimdi Oxham Caddesi şubesinin müdürüyle görüşüyor.
034-Lebrat's Visit (Lebrat'ın Ziyareti);3;He will leave for Madrid tomorrow morning to continue his tour of the European stores.;Avrupa mağazaları turuna devam etmek için yarın sabah Madrid'e ayrılacak.
035-Longleat House (Longleat Evi);1;Longleat House is located 140 kilometres west of London and is the home of Lord Bath.;Longleat Evi, Londra'nın 140 kilometre batısında yer almakta olup Lord Bath'ın evidir.
035-Longleat House (Longleat Evi);2;This historic house is about 400 years old and contains many beautiful rooms for visitors to explore.;Bu tarihi ev yaklaşık 400 yıllıktır ve ziyaretçilerin keşfetmesi için birçok güzel oda içermektedir.
035-Longleat House (Longleat Evi);3;Guests can admire the antique furniture inside and then drive through the Safari Park to see animals.;Konuklar içindeki antika mobilyaları hayranlıkla izleyebilir ve ardından hayvanları görmek için Safari Park'ta araçla tur atabilirler.
035-Longleat House (Longleat Evi);4;The house welcomes visitors every day, but the Safari Park remains open only during the summer season.;Ev her gün ziyaretçileri ağırlar, ancak Safari Park sadece yaz sezonunda açık kalır.
036-Mahatma Gandhi (Mahatma Gandhi);1;Mahatma Gandhi was born in India in 1869 and became one of the country's greatest leaders.;Mahatma Gandhi 1869'da Hindistan'da doğdu ve ülkenin en büyük liderlerinden biri oldu.
036-Mahatma Gandhi (Mahatma Gandhi);2;He studied law in London and went to South Africa where he organised demonstrations.;Londra'da hukuk okudu ve gösteriler düzenlediği Güney Afrika'ya gitti.
036-Mahatma Gandhi (Mahatma Gandhi);3;He played an important role in India's independence before he was killed by a fanatic.;Bir fanatik tarafından öldürülmeden önce Hindistan'ın bağımsızlığında önemli bir rol oynadı.
037-Mammals (Memeliler);1;Mammals do not migrate so much because walking is slow and takes up too much time.;Memeli hayvanlar çok fazla göç etmezler çünkü yürümeleri yavaştır ve çok fazla zaman alır.
037-Mammals (Memeliler);2;There are, however, hoofed animals that do travel longer distances in order to search for better grazing places.;Ancak, daha iyi otlak alanlar aramak için uzun mesafeler giden toynaklı hayvanlar vardır.
037-Mammals (Memeliler);3;Reindeer or caribou can move long distances between their winter and summer homes.;Ren geyiği ya da karibu kış yuvaları ve yaz yuvaları arasında uzun mesafeler hareket edebilirler.
037-Mammals (Memeliler);4;They migrate in herds of up to 100,000 animals.;100.000 hayvana kadar çıkan sürüler halinde göç ederler.
037-Mammals (Memeliler);5;Caribou spend the summer in the Canadian Arctic and then travel up to one thousand kilometers to the forests along the American border.;Karibular yazları Kanada Arktik'inde geçirirler ve ardından Amerika sınırı boyunca uzanan ormanlara bin kilometreye kadar yolculuk yaparlar.
037-Mammals (Memeliler);6;Zebras and other wild animals that live in the Serengeti area migrate every year in search of new pastures and food.;Serengeti bölgesinde yaşayan zebralar ve diğer vahşi hayvanlar her yıl yeni otlaklar ve yiyecek aramak üzere göç ederler.
037-Mammals (Memeliler);7;During annual rainfall they spread out and during the dry season they gather together around waterholes.;Yıllık yağış sırasında dağılırlar ve kurak mevsim boyunca su birikintilerinin çevresinde bir araya gelirler.
037-Mammals (Memeliler);8;Some sea mammals also migrate.;Bazı deniz memelileri de göç ederler.
037-Mammals (Memeliler);9;Whales travel from colder Polar Regions to warmer water where they mate and bring up their babies.;Balinalar daha soğuk Kutup Bölgelerinden çiftleştikleri ve yavrularını büyüttükleri daha sıcak sulara giderler.
037-Mammals (Memeliler);10;Then they travel back to the colder waters, where there is more food.;Sonra tekrar daha fazla yiyecek olan soğuk sulara geri dönerler.
037-Mammals (Memeliler);11;Seals often do the same.;Foklar da sık sık aynı şeyi yaparlar.
038-Men in Skirts (Etekli Erkekler);1;In Europe, men do not typically wear skirts, but the Scottish national costume is an exception.;Avrupa'da erkekler tipik olarak etek giymezler, ancak İskoç ulusal kostümü bir istisnadır.
038-Men in Skirts (Etekli Erkekler);2;The traditional Scottish costume for men is a unique kind of skirt known as a kilt.;Erkekler için geleneksel İskoç kostümü, kilt olarak bilinen eşsiz bir etek türüdür.
038-Men in Skirts (Etekli Erkekler);3;Scottish people are very proud of their country's history and consider the kilt a significant part.;İskoç halkı ülkelerinin tarihiyle çok gurur duyar ve kilti bunun önemli bir parçası olarak görür.
